instances,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow
MountainCar-v0#0.3642857142857142#0.0005#0.0030357142857142857,"[[26.2551429271698, 28.078036785125732, 27.972424268722534], [26.029257199999847, 27.844122999999854, 27.739346399999704]]","[[29.645776510238647, 30.28170418739319, 31.02636408805847], [29.29312730000038, 29.908193300000676, 30.63314040000023]]","[[25.854920864105225, 24.9589684009552, 23.69723606109619], [25.506958900000427, 24.6237529, 23.377444200000355]]","[[27.76588487625122, 27.38787055015564, 27.555368900299072], [27.48094089999995, 27.08727910000016, 27.231463999999505]]"
LunarLander-v2#50.0#2000.0#1.7,"[[24.670104503631592, 24.77305006980896, 27.731471300125122], [23.983269600000312, 24.061544199999844, 27.006488300000456]]","[[30.21597170829773, 28.38348388671875, 29.70921778678894], [29.334190900000067, 27.39232340000035, 28.60712820000026]]","[[21.715187788009644, 22.692649841308594, 22.965856075286865], [20.693160400000124, 21.694575599999553, 21.961585999999443]]","[[25.4200656414032, 23.766695261001587, 24.368646383285522], [24.264475799999673, 22.826295900000332, 23.301775299999463]]"
CartPole-v1#6.859999999999999#1.9#0.06999999999999999#0.35#7.0,"[[26.943488836288452, 26.299213409423828, 26.259353160858154], [26.683577299999342, 26.018879799999922, 25.971323599999778]]","[[27.039016008377075, 28.96557354927063, 29.755890369415283], [26.73889980000058, 28.6101893999994, 29.350873899999897]]","[[21.510289430618286, 21.579277753829956, 23.147169589996338], [21.184558699999798, 21.257336800000303, 22.84452340000007]]","[[26.215391874313354, 23.624298572540283, 25.810555458068848], [25.89869770000041, 23.294214399999873, 25.48573800000031]]"
MountainCar-v0#0.6#0.0005#0.007214285714285715,"[[27.48754096031189, 27.62554097175598, 27.530006647109985], [27.23410639999929, 27.37218010000015, 27.26881560000038]]","[[29.599220752716064, 30.41172981262207, 30.76209783554077], [29.2333136999996, 30.018429599999763, 30.359590600000047]]","[[23.255568981170654, 22.54938244819641, 23.91062903404236], [22.929841199999828, 22.263269999999466, 23.589053599999716]]","[[26.439143180847168, 28.88063073158264, 29.023200035095215], [26.141129999999976, 28.531681300000855, 28.686255399999936]]"
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.001642857142857143,"[[25.00898838043213, 22.968456268310547, 26.59023094177246], [24.75474469999972, 22.68222229999992, 26.335632900000746]]","[[28.404526472091675, 26.98017406463623, 28.517104148864746], [28.03515189999962, 26.6041838000001, 28.139344499999424]]","[[20.747360467910767, 19.306596755981445, 20.00137972831726], [20.43312760000026, 19.004619900000762, 19.681760899999972]]","[[26.241596460342407, 24.19451928138733, 25.597861766815186], [25.978924000000006, 23.929792900000393, 25.31036790000053]]"
LunarLander-v2#32.85714285714286#1428.5714285714287#1.5,"[[26.02940797805786, 25.959349632263184, 26.972412824630737], [25.36924689999978, 25.141197800000555, 25.71521919999941]]","[[25.622498750686646, 26.505799770355225, 27.217031002044678], [24.785746300000028, 25.616239099999802, 26.345173200000318]]","[[22.4247407913208, 22.617427825927734, 22.385847568511963], [21.255846399999427, 21.487831700000243, 21.302701700000398]]","[[29.214898109436035, 26.119421005249023, 27.07870626449585], [27.663998800000627, 24.767825800000537, 25.613446499999554]]"
MountainCar-v0#0.05#0.0030714285714285717#0.01,"[[29.87354326248169, 30.28940749168396, 29.38630747795105], [29.567493800000193, 29.999993399999767, 29.112597499999538]]","[[29.528040885925293, 29.718263149261475, 30.477267265319824], [29.13116440000067, 29.34271660000013, 30.088090600000214]]","[[23.464577436447144, 23.219969272613525, 22.991373777389526], [23.1396321000002, 22.892683600000055, 22.675908100000015]]","[[26.460020303726196, 26.512852907180786, 28.0363028049469], [26.157731700000113, 26.218591100000594, 27.663532999999916]]"
LunarLander-v2#32.85714285714286#1142.857142857143#0.8999999999999999,"[[27.934447050094604, 28.497251272201538, 28.651156663894653], [26.522635199999968, 26.880059699999947, 27.081310399999893]]","[[28.290141582489014, 29.454325199127197, 31.651612281799316], [26.999379500000032, 27.98172860000068, 29.40630660000079]]","[[24.495450735092163, 25.126368761062622, 24.177461624145508], [21.789417799999683, 22.27003590000004, 21.764277199999924]]","[[29.495511054992676, 31.109030961990356, 30.905121088027954], [26.30978750000031, 27.90845730000001, 27.545147899999392]]"
CartPole-v1#12.74#0.1#0.01#0.65#13.0,"[[24.623220205307007, 25.071350574493408, 28.66049075126648], [24.308950699999514, 24.724021099999845, 28.312961699999505]]","[[31.34626793861389, 28.134998321533203, 29.17499089241028], [30.87070130000029, 27.681769099999656, 28.7317024999993]]","[[21.268365383148193, 20.223336935043335, 21.086289644241333], [20.879005699999652, 19.864418600000135, 20.713631499999792]]","[[26.44409704208374, 26.551531076431274, 25.333397150039673], [26.054783300000054, 26.158987499999967, 24.971341099999336]]"
LunarLander-v2#50.0#2000.0#0.5,"[[24.479025840759277, 24.688711404800415, 24.13144040107727], [23.676479000000654, 23.596068599999853, 23.31570120000015]]","[[28.195437908172607, 29.85972785949707, 30.50005054473877], [27.26277189999928, 28.797351700000036, 29.29248220000045]]","[[20.715335369110107, 20.459131002426147, 20.519524097442627], [19.61623299999974, 19.447008099999948, 19.327241900000445]]","[[24.38905382156372, 25.452351331710815, 25.23113703727722], [23.334089199999653, 24.325774099999762, 24.253530099999807]]"
CartPole-v1#0.98#0.7#0.06999999999999999#0.05#1.0,"[[27.410781860351562, 27.029136896133423, 28.122677087783813], [27.114089500000773, 26.719230900000184, 27.823258599999463]]","[[28.161402940750122, 27.946120500564575, 27.949222803115845], [27.809381200000644, 27.59942720000072, 27.581641099999615]]","[[25.455453872680664, 24.67866826057434, 22.67531132698059], [25.12432230000013, 24.338826100000006, 22.279101800000717]]","[[26.208487272262573, 25.94538903236389, 26.547569036483765], [25.879897599999822, 25.576281700001346, 26.188323799999125]]"
CartPole-v1#0.98#0.7#0.06999999999999999#0.65#13.0,"[[27.170978784561157, 27.914998054504395, 26.598242044448853], [26.830657900000006, 27.5821133999998, 26.280410100000154]]","[[29.92273187637329, 28.129183053970337, 29.799309968948364], [29.501336999999694, 27.731403499999942, 29.37354740000046]]","[[23.09969162940979, 22.442273139953613, 21.872819662094116], [22.734552500000063, 22.094581500001368, 21.52762409999923]]","[[26.573642015457153, 27.143444299697876, 27.262279272079468], [26.213007199999993, 26.756139000000985, 26.90537190000032]]"
CartPole-v1#0.98#1.3#0.06999999999999999#0.65#7.0,"[[27.324541568756104, 25.90850019454956, 29.36002278327942], [27.015909499999907, 25.577645599998505, 28.97506560000147]]","[[31.67452383041382, 30.002143383026123, 31.703296422958374], [31.19158040000002, 29.587697000000844, 31.274541599999793]]","[[21.54668378829956, 21.537265062332153, 23.385143041610718], [21.21862020000117, 21.201537000000826, 23.018634699999893]]","[[25.94793152809143, 26.753464698791504, 24.30684542655945], [25.53035869999985, 26.37811949999923, 23.937326700000995]]"
LunarLander-v2#15.714285714285715#571.4285714285714#0.3,"[[25.69330382347107, 24.48819851875305, 24.997464418411255], [25.12918610000088, 23.93177690000084, 24.398115600000892]]","[[29.68232011795044, 27.55518102645874, 26.06467342376709], [28.654912400001194, 26.61077370000021, 25.211031400000138]]","[[20.9140145778656, 20.144572257995605, 20.98123812675476], [20.112846699999864, 19.392389399999956, 20.188750200000868]]","[[25.214871406555176, 24.11095643043518, 24.077182054519653], [24.44905380000091, 23.422238500001185, 23.421721400000024]]"
CartPole-v1#12.74#1.9#0.06999999999999999#0.65#7.0,"[[29.23685097694397, 27.23477840423584, 26.17911195755005], [28.916853300001094, 26.883225699999457, 25.852192000000286]]","[[27.50094747543335, 29.040100574493408, 27.401687622070312], [27.11596499999905, 28.564540499999566, 27.006176400000186]]","[[20.048269271850586, 21.4090096950531, 21.627885818481445], [19.710901999998896, 21.05432710000059, 21.27070940000158]]","[[23.60131525993347, 23.534730434417725, 22.467811346054077], [23.22764499999903, 23.162662299999283, 22.097884000000704]]"
CartPole-v1#18.62#1.3#0.13#0.05#19.0,"[[25.275802850723267, 27.354005813598633, 27.694438934326172], [24.919218199998795, 26.988234399999783, 27.294948200000363]]","[[27.04839539527893, 27.793206691741943, 27.81360363960266], [26.577355100000204, 27.32804550000037, 27.34407850000025]]","[[20.381587982177734, 19.18490242958069, 18.922271966934204], [19.992485400000078, 18.805790100001104, 18.535960400000477]]","[[24.201850652694702, 23.677085876464844, 24.619065761566162], [23.819294200000513, 23.29615290000038, 24.236576799999966]]"
LunarLander-v2#15.714285714285715#1142.857142857143#1.7,"[[27.747373342514038, 28.931470155715942, 29.330826997756958], [25.80482259999917, 26.059816900000442, 26.674468100000013]]","[[34.478352785110474, 30.795999765396118, 33.422733306884766], [31.075244999999995, 28.470346000000063, 30.226128599999356]]","[[25.529464721679688, 28.523314714431763, 23.90529775619507], [22.858894499999224, 24.05782989999898, 21.709782599999016]]","[[31.304412126541138, 33.25573134422302, 33.15239715576172], [27.64392029999908, 29.013164300000426, 28.247981399999844]]"
MountainCar-v0#0.5214285714285714#0.0005#0.01,"[[27.17093539237976, 27.151721239089966, 28.341354608535767], [26.889817299999777, 26.851777500000026, 28.04078219999974]]","[[32.823118686676025, 31.25798773765564, 30.316879510879517], [32.33674339999925, 30.785114800000883, 29.873326400000224]]","[[25.027923345565796, 24.70925545692444, 23.785739421844482], [24.604454300000725, 24.29906149999988, 23.387371699998766]]","[[30.042708158493042, 28.109377145767212, 28.052217960357666], [29.628688500000862, 27.724946199999977, 27.718459600000642]]"
CartPole-v1#18.62#1.3#0.01#0.95#7.0,"[[26.052792072296143, 25.13340735435486, 25.621713399887085], [25.74807460000011, 24.817235799999253, 25.294744299999365]]","[[27.657253742218018, 31.451716899871826, 28.782098531723022], [27.234725199999957, 30.977193100001386, 28.3534851000004]]","[[20.137766122817993, 20.972771406173706, 20.682270050048828], [19.775262600000133, 20.60564439999871, 20.330317600000853]]","[[23.70088839530945, 23.96873116493225, 24.119047164916992], [23.329594900000302, 23.55730770000082, 23.708158299999923]]"
CartPole-v1#18.62#0.1#0.13#0.05#7.0,"[[24.52817463874817, 27.05843472480774, 25.417223691940308], [24.234414399999878, 26.73857649999991, 25.10648510000101]]","[[29.174633741378784, 27.47355341911316, 26.85166358947754], [28.754828799999814, 27.063411500001166, 26.468022200000632]]","[[22.738903045654297, 21.446503400802612, 19.849005460739136], [22.385519499999646, 21.1173787000007, 19.527014000001145]]","[[24.476154565811157, 24.93498468399048, 24.452378749847412], [24.168742500000008, 24.625801000000138, 24.14238909999949]]"
CartPole-v1#0.98#0.7#0.01#0.95#7.0,"[[25.992778778076172, 26.17048692703247, 26.263930082321167], [25.67020020000018, 25.834646899998916, 25.91903590000038]]","[[30.155866622924805, 29.33843159675598, 27.98957657814026], [29.69826280000052, 28.879837600001338, 27.60013710000021]]","[[21.576244354248047, 21.350533962249756, 24.05545210838318], [21.19348329999957, 20.996011100000032, 23.681032100001175]]","[[26.177088975906372, 25.624569416046143, 26.592870235443115], [25.77855660000023, 25.25059229999897, 26.156072000001586]]"
LunarLander-v2#38.57142857142857#2000.0#0.7,"[[25.692562103271484, 24.941230297088623, 26.014026403427124], [24.78318500000023, 24.253200099999958, 25.270690299999842]]","[[28.2905490398407, 27.74662160873413, 29.378519296646118], [27.27309559999958, 26.556462000000465, 28.288333799999236]]","[[23.204914093017578, 23.379036903381348, 24.722809076309204], [21.167143299999225, 21.023610799999005, 22.282710400000724]]","[[33.2464873790741, 29.82522487640381, 28.798068523406982], [30.135522099999434, 27.680082100001528, 26.494653599998855]]"
MountainCar-v0#0.6#0.0030714285714285717#0.008607142857142858,"[[29.30489206314087, 28.492101192474365, 28.440279245376587], [28.968301000000793, 28.15634619999946, 28.107920999998896]]","[[30.319170236587524, 29.93432879447937, 30.59285616874695], [29.87632140000096, 29.502230699999927, 30.13035690000106]]","[[23.2424533367157, 22.837908267974854, 22.795893907546997], [22.888436100000035, 22.48480930000005, 22.44487769999978]]","[[27.607384204864502, 31.664928197860718, 29.302902936935425], [27.2393376, 31.24881049999931, 28.886711700000888]]"
CartPole-v1#0.98#1.9#0.19#0.35#19.0,"[[26.181072473526, 28.886530876159668, 26.309415340423584], [25.83990790000098, 28.51657570000134, 25.966113599999517]]","[[28.98699378967285, 29.365733861923218, 28.501895904541016], [28.572649300000194, 28.96538959999998, 28.080755499999213]]","[[23.235618352890015, 22.467946767807007, 21.328299522399902], [22.85120780000034, 22.111275199999, 20.9552506]]","[[24.555220127105713, 25.023621559143066, 27.728936195373535], [24.21451639999941, 24.68352810000033, 27.350814899999023]]"
CartPole-v1#12.74#0.7#0.06999999999999999#0.65#1.0,"[[30.432495594024658, 26.34718108177185, 25.502832412719727], [30.072528300001068, 25.97316470000078, 25.109946900000068]]","[[29.004935026168823, 28.19877862930298, 29.996891736984253], [28.560161100000187, 27.72798630000034, 29.50828940000065]]","[[22.280663013458252, 22.773926734924316, 24.886325359344482], [21.82784079999874, 22.322530700001153, 24.38048809999964]]","[[23.914056301116943, 22.77091693878174, 22.233327627182007], [23.508545099999537, 22.375858400000652, 21.849378000000797]]"
CartPole-v1#18.62#0.1#0.06999999999999999#0.65#1.0,"[[25.703162908554077, 30.847129821777344, 30.412418842315674], [25.36980659999972, 30.419138599998405, 30.011039199998777]]","[[25.42810082435608, 27.478878498077393, 28.387276649475098], [25.020101399999476, 27.02980100000059, 27.914426000001185]]","[[20.33109760284424, 21.95280408859253, 20.90287756919861], [19.939260600000125, 21.558366900000692, 20.500540600000022]]","[[23.892499685287476, 23.45107364654541, 23.9150812625885], [23.512428399999408, 23.059781800000565, 23.530140499999106]]"
MountainCar-v0#0.4428571428571428#0.002428571428571429#0.007214285714285715,"[[26.92752242088318, 26.942728996276855, 29.959919452667236], [26.614321400000335, 26.622413600000073, 29.609126299999843]]","[[33.45881795883179, 30.00365972518921, 29.109974145889282], [32.90308670000013, 29.526490700000068, 28.673381900000095]]","[[22.92231512069702, 24.005608081817627, 23.872629642486572], [22.530934599999455, 23.58288739999989, 23.435225200000787]]","[[27.818700075149536, 27.43084716796875, 27.866132020950317], [27.331194000000323, 27.031235299999025, 27.46141500000158]]"
CartPole-v1#12.74#0.7#0.06999999999999999#0.95#7.0,"[[26.24717617034912, 24.958683490753174, 25.9584002494812], [25.899114300000292, 24.597633699999278, 25.57983349999995]]","[[27.852413177490234, 29.05509090423584, 27.962469577789307], [27.375300900001093, 28.563199299998814, 27.502762100000837]]","[[19.6275155544281, 21.33016061782837, 22.338472604751587], [19.232024200000524, 20.91541330000109, 21.919792400000006]]","[[24.77311873435974, 23.91000485420227, 24.45145297050476], [24.35112449999906, 23.510435600001074, 24.065630999999485]]"
MountainCar-v0#0.28571428571428564#0.004357142857142858#0.01,"[[27.779630184173584, 28.330564737319946, 28.157036542892456], [27.448494199999914, 27.997829899999488, 27.806853000000046]]","[[30.203309535980225, 30.442586660385132, 32.6070659160614], [29.715971899999204, 29.94111150000026, 32.057895899999494]]","[[25.881040573120117, 23.837504863739014, 24.043238878250122], [25.430824700000812, 23.420691300001636, 23.602562599999146]]","[[28.220521211624146, 27.727410078048706, 28.996458768844604], [27.77493669999967, 27.30081980000068, 28.575317599999835]]"
LunarLander-v2#10.0#0.0#0.5,"[[25.660976886749268, 25.898086071014404, 25.669403076171875], [25.051427899999908, 25.22214789999998, 25.06251119999979]]","[[27.079555988311768, 26.67533588409424, 27.245951652526855], [26.170893200000137, 25.75554639999973, 26.313590699999622]]","[[21.362008571624756, 20.771547079086304, 20.73481249809265], [20.533196799999132, 19.980872200001613, 19.903280299999096]]","[[24.6206533908844, 24.38095736503601, 24.742013454437256], [23.99653600000056, 23.735278400001334, 24.060153899999932]]"
